Zip_Code,Median
48127,46227.5
48128,61655.0
48130,206556.0
48131,44248.0
48133,43212.0
48134,62435.0
48135,67047.5
48138,59281.0
48141,37481.0
48143,109636.0
48144,52687.0
48146,48828.0
48150,67604.0
48152,204807.0
48154,66894.0
48160,182742.5
48161,69829.5
48162,46756.0
48164,64979.5
48165,84437.0
48167,83268.0
48168,85099.0
48169,97482.0
48170,300000.0
48173,65670.0
48174,59999.0
48176,65561.0
48178,54890.0
48180,40174.0
48182,67794.0
48183,55950.0
48184,38931.0
48185,51421.0
48186,26698.0
48187,87971.0
48188,105794.0
48189,65641.5
48192,54858.0
48193,20431.0
48195,38481.0
48197,25581.5
48198,37315.0
48201,10457.0
48202,38144.0
48203,20083.0
48204,17619.0
48205,28173.0
48206,19999.0
48207,19136.0
48208,39363.0
48209,20144.5
48210,30210.0
48211,14810.5
48212,25302.5
48213,24257.0
48214,19878.0
48215,28009.0
48217,30340.0
48218,16029.0
48219,31193.0
48220,49444.5
48221,37244.0
48223,31516.0
48224,23467.5
48225,171858.5
48227,22134.0
48228,23767.0
48229,21167.0
48230,77873.0
48234,24597.0
48235,26539.0
48236,98840.0
48237,52231.5
48238,27462.0
48239,50714.0
48240,45582.0
48301,127550.0
48302,115001.0
48304,126391.0
48306,107432.0
48307,56041.0
48309,75842.0
48310,65132.0
48312,54974.5
48313,63291.5
48314,34543.0
48316,62263.5
48317,88833.0
48320,42532.0
48322,192266.0
48323,300000.0
48324,90992.5
48326,53384.0
48327,66183.0
48328,35344.0
48329,77415.0
48334,128286.0
48335,61871.0
48336,55819.5
48340,49409.5
48341,74908.0
48342,30592.0
48346,53467.5
48348,81166.0
48353,78442.0
48356,77080.0
48357,51867.0
48360,80916.0
48362,300000.0
48371,74023.0
48375,300000.0
48377,50214.0
48381,51838.0
48382,90117.5
48383,184671.5
48390,22898.0
48393,114558.0
48413,33995.0
48415,42829.0
48416,48135.5
48419,20761.0
48420,50658.0
48422,36247.0
48423,184149.0
48427,46815.0
48428,63051.0
48429,38387.0
48430,84498.0
48433,39400.0
48439,42604.0
48441,35685.0
48442,184116.0
48444,44316.5
48445,35452.0
48446,49143.0
48451,61951.0
48453,44022.0
48457,47341.0
48458,43993.0
48460,50857.0
48461,55347.0
48463,45755.0
48473,54693.0
48475,54623.0
48503,25434.5
48504,24811.0
48505,26202.0
48506,26805.5
48507,167779.5
48509,59350.0
48519,27836.0
48529,39739.0
48532,45435.0
48601,28008.0
48602,46378.0
48603,52534.5
48607,18798.0
48609,53733.0
48611,56146.0
48612,36773.0
48616,46482.5
48617,23233.5
48622,36768.0
48624,40366.0
48629,35913.0
48634,36515.0
48637,57142.0
48638,29779.0
48640,66949.0
48642,42014.0
48647,26722.0
48650,48884.0
48653,39377.0
48656,18148.0
48657,47528.5
48658,18716.0
48659,37800.5
48661,35987.0
48706,31022.0
48708,30729.0
48722,54908.0
48732,81090.0
48734,49788.0
48739,31532.0
48741,41776.0
48742,35559.0
48744,39846.0
48746,40942.0
48750,35948.0
48755,35935.0
48759,45512.0
48763,39547.0
48767,41544.5
48768,171641.0
48770,41570.0
48801,26695.0
48806,39123.0
48808,35944.0
48809,163906.0
48813,66380.0
48815,54933.0
48817,40730.0
48819,0.0
48820,68142.0
48821,300000.0
48823,23321.0
48827,167329.0
48831,50247.0
48835,73620.0
48836,65102.5
48837,61895.5
48838,39565.0
48842,44110.0
48843,78077.0
48846,64252.0
48848,59164.0
48849,57571.0
48854,49745.0
48855,300000.0
48858,28168.0
48864,72379.0
48867,28719.0
48872,66027.0
48875,72945.0
48879,39899.0
48880,169870.0
48884,41010.5
48885,24442.0
48888,35486.0
48890,55254.5
48891,43322.0
48896,43686.0
48906,23922.0
48910,39167.0
48911,34483.5
48912,29942.5
48915,33247.0
48917,48397.0
49001,25867.5
49002,27701.5
49004,300000.0
49006,27883.0
49007,26828.0
49008,57350.0
49009,60663.0
49010,42435.0
49013,35634.0
49014,69224.0
49015,48287.0
49017,43142.0
49021,43473.0
49022,20044.5
49024,300000.0
49026,51629.0
49028,37767.0
49030,42433.0
49031,50338.5
49032,63795.0
49036,58496.0
49037,39605.0
49038,54437.0
49046,300000.0
49047,39660.0
49048,35818.0
49053,48119.0
49055,80882.0
49057,53613.0
49058,47770.0
49060,41709.0
49065,17287.0
49068,35616.0
49072,49413.5
49076,49840.0
49078,33869.0
49079,52809.5
49082,47651.0
49083,61402.0
49084,0.0
49085,60372.0
49087,71281.0
49090,37778.0
49091,47424.0
49092,40680.0
49093,16210.0
49097,59489.0
49098,41020.0
49099,40949.0
49103,56489.0
49106,71984.0
49107,35318.0
49112,55822.0
49117,56847.0
49120,41812.5
49127,64088.0
49128,44840.5
49201,61931.0
49202,31743.0
49203,18783.0
49220,51816.5
49221,300000.0
49224,46176.0
49228,50484.0
49229,56007.0
49230,48652.0
49234,53069.0
49236,53891.0
49242,24139.0
49247,43198.0
49250,39165.0
49251,56293.5
49256,44728.0
49261,106746.0
49267,59468.0
49269,92586.0
49270,78298.0
49271,46274.0
49274,41579.0
49304,24413.0
49305,35179.0
49307,31234.0
49315,59389.0
49316,167381.5
49323,80439.0
49327,43710.0
49328,51430.0
49329,35812.0
49330,43375.0
49331,67356.0
49340,38774.0
49341,62759.0
49345,41323.0
49349,31849.0
49401,58241.0
49404,73702.0
49405,39605.0
49406,72311.0
49412,58311.0
49415,66299.0
49417,50584.0
49418,54404.0
49421,36960.0
49423,66107.5
49424,74687.0
49425,43414.0
49426,39775.0
49428,300000.0
49431,300000.0
49437,23289.0
49441,52803.0
49442,24095.0
49444,24400.0
49445,55346.0
49446,44243.0
49449,0.0
49451,48599.0
49454,51294.0
49456,48657.0
49457,47730.0
49464,50000.0
49503,42355.0
49504,47688.0
49505,49858.0
49506,59457.0
49507,41336.5
49508,195352.5
49509,171948.0
49519,47244.0
49525,73855.0
49534,71339.0
49544,43990.0
49546,185055.5
49548,45204.0
49601,44624.5
49611,36521.0
49614,50406.0
49615,37585.0
49616,40235.5
49618,167738.0
49619,30887.0
49622,49470.5
49629,48910.0
49631,31360.0
49633,42197.0
49635,45623.0
49643,57952.0
49646,48342.0
49651,34604.0
49655,33492.0
49657,42766.5
49659,41580.0
49660,33235.0
49664,68169.5
49684,184339.0
49685,300000.0
49686,67760.0
49688,46011.0
49701,34103.0
49707,41767.0
49709,24072.0
49712,57876.0
49720,36323.0
49721,36543.0
49735,42057.0
49738,33594.5
49744,41175.0
49746,24551.0
49756,48160.0
49765,47470.0
49766,48930.0
49768,0.0
49769,42699.0
49770,46544.0
49774,41723.0
49779,39240.0
49780,51361.0
49781,53255.0
49782,45780.0
49783,31741.0
49795,40651.0
49802,42312.0
49808,48589.0
49825,47016.0
49829,20111.0
49837,48584.0
49841,44940.5
49847,39514.0
49849,29462.0
49855,32121.5
49858,22296.0
49866,57163.0
49868,32733.0
49870,55484.0
49880,41401.0
49887,46771.0
49905,0.0
49908,45513.0
49911,37334.0
49913,36280.0
49931,29120.0
49935,26042.0
49945,49904.5
49946,39341.0
49953,14996.5
49955,61619.0
49962,38432.0
49968,45607.0
49969,33386.0
50003,54739.0
50010,55622.0
50021,55811.0
50022,37432.0
50023,96751.5
50035,59697.0
50036,52620.0
50040,53517.0
50047,180023.0
50049,33654.0
50055,61968.0
50058,25529.5
50062,31334.0
50076,47643.0
50107,168711.5
50109,67052.0
50111,69413.0
50112,169611.5
50125,74535.0
50126,48608.0
50129,41891.0
50130,58406.0
50131,117459.5
50138,40868.0
50140,36559.0
50141,44060.0
50158,49988.0
50160,62104.0
50163,33724.0
50168,35901.0
50170,49233.5
50174,169562.0
50207,57913.0
50208,68956.0
50211,73825.0
50213,29940.5
50219,28046.0
50220,48430.0
50228,63364.0
50230,51197.0
50244,300000.0
50247,60791.0
50248,50453.0
50249,45119.0
50250,300000.0
50255,43514.5
50257,300000.0
50261,61843.0
50263,300000.0
50265,123648.0
50266,72154.0
50273,33483.0
50310,190334.5
50312,178014.0
50313,38828.5
50314,26518.0
50315,48617.0
50316,38762.0
50317,38893.0
50321,43648.0
50322,75245.0
50324,56365.0
50327,60892.0
50401,49396.0
50421,38868.0
50423,43564.0
50424,50081.0
50428,181598.5
50441,32622.0
50450,46709.0
50452,36195.0
50456,56756.0
50459,52606.0
50461,55391.0
50466,36703.0
50469,300000.0
50472,32003.0
50501,35181.5
50510,47820.0
50511,39470.0
50518,300000.0
50533,53333.0
50535,56845.0
50536,70318.0
50541,175240.0
50543,50014.0
50548,40953.0
50574,50197.5
50575,41914.0
50588,41034.0
50590,172659.0
50597,300000.0
50602,51596.0
50606,41903.0
50613,70155.0
50616,36571.0
50622,300000.0
50627,47987.0
50629,51884.0
50632,56478.5
50635,58914.0
50638,52999.5
50644,64556.0
50647,57312.0
50648,52060.0
50658,300000.0
50668,59820.0
50669,54257.0
50670,179047.0
50676,57112.0
50701,59171.5
50702,45041.5
50703,44615.0
50801,29064.0
50830,44131.0
50833,56427.0
50841,43197.0
50853,28759.0
50859,54550.5
51001,35640.0
51003,70994.0
51004,36536.0
51012,44874.0
51024,74257.5
51025,47456.0
51039,66841.0
51040,31170.0
51041,61005.0
51046,59795.0
51054,83003.0
51055,60489.0
51060,38104.0
51103,42863.0
51104,186653.0
51105,31056.0
51106,54044.0
51240,93141.0
51243,53195.0
51245,56678.0
51246,56371.0
51249,44170.5
51250,66129.0
51301,182659.5
51334,31008.0
51346,39776.0
51347,81554.0
51357,42400.0
51358,49173.0
51360,76890.0
51401,300000.0
51445,35413.0
51449,26716.5
51450,51930.0
51454,34872.0
51455,46013.0
51458,50565.0
51467,48778.5
51501,45032.0
51503,53317.0
51521,50497.0
51526,78400.0
51528,41171.0
51534,50724.0
51537,53624.0
51540,58599.0
51544,43421.0
51546,43485.0
51557,17702.0
51560,61975.0
51573,300000.0
51601,72709.0
51637,45392.0
51652,58388.0
52001,34939.0
52003,41953.0
52031,47674.0
52032,55109.0
52033,47782.0
52035,50710.0
52040,57137.0
52041,57409.5
52042,42080.0
52045,60514.0
52049,300000.0
52052,42541.0
52057,163233.0
52060,66069.0
52064,50608.5
52068,86212.0
52069,26128.0
52101,64308.0
52132,38036.0
52136,300000.0
52141,44336.0
52142,44909.5
52151,36018.0
52159,34304.0
52172,46923.0
52175,42673.0
52201,187771.5
52206,64833.0
52208,48076.0
52213,74637.0
52216,73044.0
52223,53176.0
52240,42723.5
52241,41528.0
52246,166397.0
52248,179404.5
52301,43296.0
52302,79421.0
52310,62422.0
52316,44647.0
52317,72548.0
52318,300000.0
52322,300000.0
52323,41215.0
52339,63671.0
52344,63755.0
52347,300000.0
52349,68933.0
52353,32708.0
52356,57328.0
52362,48815.0
52401,29967.0
52402,176394.5
52403,71137.0
52404,87761.0
52405,40486.0
52411,103840.0
52501,33340.0
52531,46997.0
52537,48186.0
52544,53365.5
52556,25248.0
52561,29299.0
52565,51075.0
52567,51050.0
52572,26351.0
52577,34878.0
52601,41759.0
52625,51689.0
52627,44187.5
52632,33896.0
52637,32949.0
52640,47936.0
52641,42469.0
52649,49536.0
52653,46292.5
52654,36708.0
52655,37434.0
52659,71882.0
52722,208722.0
52730,51795.0
52732,41310.5
52742,300000.0
52746,79060.0
52747,29293.0
52750,78622.0
52753,300000.0
52754,79528.0
52755,61329.0
52756,300000.0
52761,53146.5
52772,55849.0
52802,20236.0
52803,80020.0
52804,56984.5
52806,43334.5
53002,62440.0
53005,87550.0
53010,67332.0
53012,96709.0
53013,67482.0
53014,49115.0
53019,64072.0
53022,300000.0
53024,183643.5
53029,198439.0
53033,107390.0
53037,71755.0
53038,76191.0
53045,300000.0
53046,56479.0
53048,52213.5
53050,54398.0
53051,74327.0
53061,47667.0
53063,57126.0
53064,183198.0
53066,99136.5
53072,79615.0
53073,184508.0
53074,66464.0
53080,300000.0
53081,44228.0
53083,60772.0
53085,78906.0
53086,78354.0
53088,67296.0
53089,74567.0
53090,54168.0
53092,99484.0
53094,47645.0
53095,64012.0
53097,62853.0
53098,60902.0
53103,71673.0
53104,70067.5
53105,60935.0
53110,46041.0
53114,56224.0
53115,43139.0
53118,63826.0
53119,74315.5
53120,64581.0
53122,300000.0
53126,73088.0
53129,94762.0
53130,58047.0
53132,63965.0
53139,76860.0
53140,37625.0
53142,184676.0
53143,61112.0
53144,172583.0
53146,72632.0
53147,63135.0
53149,94472.0
53150,81707.0
53151,115920.0
53154,69760.0
53156,52368.0
53158,78035.0
53168,65548.0
53172,54618.0
53177,172652.5
53178,58473.0
53179,49732.0
53185,82238.0
53186,56806.0
53188,77484.5
53189,300000.0
53190,19025.0
53192,52012.0
53202,39048.0
53204,31925.0
53205,30338.5
53206,26335.0
53207,66783.0
53208,42865.5
53209,28734.0
53210,33143.0
53211,40641.0
53212,24919.5
53213,52954.0
53214,44272.5
53215,40277.5
53216,34930.5
53217,86591.0
53218,40971.0
53219,50294.0
53220,46631.0
53221,47849.0
53222,74935.0
53223,38857.0
53224,66786.5
53225,163127.5
53226,132202.0
53227,46043.0
53228,47840.0
53233,12513.0
53235,23647.0
53402,179266.0
53403,52513.0
53404,48738.5
53405,44504.5
53406,58797.0
53504,45394.5
53508,79393.0
53511,36778.0
53515,85216.0
53520,51461.0
53527,300000.0
53532,72466.5
53533,49328.0
53534,57128.5
53537,60499.0
53538,35082.0
53545,188142.0
53546,47478.0
53549,56853.0
53550,67431.0
53551,53854.0
53554,44049.0
53555,80649.0
53558,70222.0
53559,76615.0
53560,63827.0
53562,300000.0
53563,50120.0
53565,65752.0
53566,300000.0
53573,14190.0
53575,184269.0
53578,59775.0
53581,50058.5
53586,45839.0
53587,51735.0
53589,300000.0
53590,69382.0
53593,78589.0
53597,196958.0
53703,30422.0
53704,49789.0
53705,56967.0
53711,183115.0
53714,70950.0
53716,45942.0
53717,69333.0
53719,89286.0
53804,59793.0
53805,34041.0
53807,47550.0
53811,56996.0
53813,43355.0
53818,54243.0
53821,51743.0
53901,45829.5
53913,36740.0
53916,58683.0
53923,51316.0
53924,300000.0
53925,59363.0
53930,34124.0
53933,49396.0
53934,35607.0
53940,51203.0
53941,55442.0
53946,33604.0
53948,300000.0
53949,49681.0
53952,48803.0
53954,59443.0
53959,60424.0
53963,74179.0
53964,43257.0
53965,300000.0
53968,36088.0
54001,37228.0
54002,64932.0
54011,77111.0
54015,73287.0
54016,87671.0
54017,57106.0
54020,59898.0
54021,82579.0
54022,47939.0
54024,59133.0
54107,57566.0
54110,55409.0
54112,42088.0
54113,86057.0
54115,60401.0
54129,58936.0
54130,48236.0
54135,24051.0
54140,41368.0
54143,38362.0
54150,27912.0
54153,29758.5
54155,47404.0
54157,48530.0
54165,46221.0
54166,57586.0
54170,66073.0
54171,94462.0
54173,88679.0
54174,40947.0
54177,30203.5
54180,300000.0
54201,59493.0
54204,62455.0
54212,55831.0
54216,61436.0
54220,33616.0
54228,54521.5
54230,54568.5
54235,45429.0
54241,34085.0
54245,60628.0
54246,50120.0
54301,72908.0
54302,60748.5
54303,41549.0
54304,57276.0
54311,68533.0
54313,52831.0
54401,43714.0
54403,41735.0
54405,44919.0
54406,57869.0
54409,34516.5
54411,64319.0
54412,59902.5
54416,48714.0
54428,41087.0
54433,43058.0
54436,45543.0
54442,52967.0
54443,52410.0
54448,74029.0
54449,39550.0
54451,57130.0
54452,45360.0
54455,58024.0
54457,50714.5
54467,74616.0
54469,53138.0
54473,62748.0
54474,80209.0
54475,60081.0
54476,162729.0
54479,69733.0
54481,38914.0
54487,38070.0
54494,174728.0
54501,35874.0
54520,37384.0
54521,43689.0
54527,28763.0
54529,55509.0
54541,30879.0
54548,180127.0
54552,43732.0
54555,52374.0
54556,39697.0
54563,167655.5
54566,36874.5
54568,41430.0
54601,45846.5
54603,24465.0
54610,43849.5
54611,50237.0
54615,41979.0
54616,36884.0
54619,58778.0
54623,46546.0
54627,57245.0
54629,173061.5
54630,56556.0
54636,66761.0
54639,41924.0
54642,57374.5
54646,39490.0
54650,56315.0
54651,0.0
54656,41213.0
54660,37346.0
54665,37390.0
54666,53544.0
54667,50163.0
54669,49835.0
54701,185396.5
54703,47256.0
54720,300000.0
54724,61378.0
54725,55264.0
54729,165257.5
54732,47932.0
54739,60598.0
54740,49922.0
54742,69935.0
54743,45136.0
54749,41303.0
54751,32307.0
54755,88998.0
54757,51964.0
54759,46024.0
54760,48633.0
54762,52105.0
54768,31574.0
54771,40826.0
54773,44147.0
54801,41581.0
54805,47757.0
54806,31905.0
54817,62550.0
54832,173630.5
54841,50872.0
54843,57419.0
54848,41212.0
54853,48398.0
54854,55193.0
54859,38606.0
54864,63829.0
54865,43281.5
54868,169791.5
54871,46137.5
54873,53276.0
54880,46909.0
54891,49548.0
54896,35766.0
54901,47906.0
54902,44239.0
54904,191863.0
54911,59353.0
54914,53953.0
54915,70699.5
54929,300000.0
54930,43507.0
54935,68482.0
54937,51726.5
54941,44518.0
54942,300000.0
54950,49351.0
54952,49366.5
54956,59654.0
54961,41942.0
54963,300000.0
54968,42524.0
54969,53143.0
54971,44344.0
54981,70162.5
54982,53549.0
54984,42720.0
55008,61483.0
55009,48295.0
55011,90413.0
55014,64645.5
55016,93501.0
55020,103051.0
55021,49296.0
55024,300000.0
55025,75456.5
55033,60340.0
55037,48436.0
55038,90799.0
55041,45275.0
55042,300000.0
55044,92719.5
55045,63158.0
55052,65519.0
55055,77339.0
55056,73076.0
55057,75816.0
55060,36367.0
55066,68152.0
55068,61086.0
55069,68702.0
55070,67335.0
55072,41067.0
55073,300000.0
55075,60253.0
55076,300000.0
55077,73081.0
55082,78472.0
55101,23775.0
55102,49890.5
55103,37728.0
55104,54175.0
55105,61498.0
55106,46059.0
55107,18486.0
55108,300000.0
55109,50979.0
55110,73286.0
55112,57961.0
55113,82585.0
55115,72763.0
55116,73007.0
55117,53813.0
55118,115948.0
55119,49764.0
55120,83553.0
55121,55469.0
55122,73714.0
55123,117639.0
55124,112947.5
55125,115475.5
55126,74364.0
55128,300000.0
55129,300000.0
55130,67956.0
55301,189432.5
55302,64370.0
55303,61300.0
55304,98024.0
55309,66618.5
55310,43506.0
55311,300000.0
55313,61578.0
55316,194311.5
55317,126689.0
55318,76501.0
55319,80678.5
55321,53588.0
55322,79748.0
55328,78792.0
55329,28423.0
55330,51156.0
55331,110922.0
55332,43471.0
55333,40438.0
55334,48213.5
55335,49215.0
55336,52558.0
55337,176169.5
55338,49876.0
55343,38627.0
55344,103730.0
55345,114770.0
55346,84003.5
55347,300000.0
55349,63149.0
55350,31014.0
55352,74844.0
55353,39520.0
55354,52034.0
55355,53037.5
55356,111987.0
55359,69620.0
55362,94395.0
55364,174108.5
55369,76739.0
55372,190040.5
55376,300000.0
55378,199775.0
55379,122458.0
55386,300000.0
55387,60271.0
55388,59719.5
55391,63331.0
55398,83238.0
55403,33555.0
55404,16648.5
55405,91168.5
55406,170576.5
55407,174243.0
55408,23960.0
55410,123534.0
55411,38909.0
55412,38404.5
55413,36954.0
55414,44762.0
55416,300000.0
55417,300000.0
55418,59890.0
55419,98231.0
55420,40685.5
55421,46235.5
55422,67298.0
55423,46880.0
55424,300000.0
55425,300000.0
55426,59114.0
55427,89872.0
55428,300000.0
55429,53408.0
55430,42869.5
55431,300000.0
55432,178199.0
55433,300000.0
55434,68766.5
55435,96670.0
55436,110496.0
55437,300000.0
55438,70760.0
55439,92292.0
55441,66304.0
55442,80445.0
55443,191541.5
55444,71910.0
55447,77631.0
55454,8069.0
55604,57182.0
55614,41010.0
55705,50571.0
55710,49286.0
55718,45576.0
55719,300000.0
55720,50239.0
55722,55641.0
55723,46615.0
55731,48084.0
55734,45730.5
55735,37990.0
55736,25975.0
55744,68946.0
55746,44423.0
55751,53548.0
55764,48156.0
55767,55934.5
55792,38359.5
55797,55877.0
55802,28397.0
55803,80528.0
55804,82496.0
55805,30226.0
55807,39833.5
55808,28207.0
55811,69178.0
55901,69691.5
55902,42278.0
55904,42342.0
55906,300000.0
55912,49023.0
55917,0.0
55921,47060.0
55932,62909.0
55940,69542.0
55943,68371.0
55946,58494.0
55947,49364.5
55949,43057.0
55952,60200.0
55963,113325.0
55964,62380.0
55965,48826.0
55969,60683.0
55970,52204.0
55975,53482.0
55976,18919.0
55985,66909.0
55987,51855.0
55992,45387.0
56001,40584.0
56003,56392.0
56007,38771.0
56009,51018.0
56013,65767.0
56031,39625.5
56055,52717.0
56057,79797.0
56062,48710.0
56069,52842.0
56072,64712.0
56073,65612.0
56074,68492.0
56080,300000.0
56081,54672.0
56082,60150.5
56085,53737.0
56093,52360.0
56096,66051.0
56097,39937.0
56110,47881.0
56136,43453.0
56142,39084.0
56150,43432.0
56152,46120.0
56156,38351.0
56159,34735.0
56164,48264.0
56167,39213.0
56171,54889.0
56172,49583.0
56180,30249.0
56183,35054.0
56187,40409.0
56201,52664.0
56208,45301.0
56214,31914.5
56220,59196.5
56222,57062.5
56225,30370.0
56228,48873.0
56232,47640.0
56240,65177.0
56244,49970.0
56258,60340.0
56263,47157.0
56266,64295.0
56267,49075.0
56271,61319.0
56273,300000.0
56293,44925.0
56301,25164.5
56303,50651.0
56308,46120.5
56329,57657.0
56332,62395.0
56342,44929.0
56345,46460.0
56347,54217.0
56352,59804.5
56353,61695.0
56358,44164.0
56359,44422.0
56361,63085.0
56362,173023.0
56364,55219.0
56368,66089.0
56369,300000.0
56373,0.0
56374,33560.0
56377,62838.0
56379,41166.0
56381,67504.0
56387,42891.0
56401,37686.0
56425,21807.0
56431,43621.0
56440,45318.5
56441,49811.5
56442,61543.0
56461,43983.0
56466,300000.0
56467,48339.0
56468,171963.0
56469,40999.0
56470,52439.0
56474,31140.0
56475,47097.0
56482,18029.0
56501,41622.0
56514,55585.5
56515,52548.5
56535,38599.0
56537,75240.0
56540,53165.0
56542,36316.0
56544,47270.0
56551,46249.0
56554,49309.0
56557,36315.0
56560,48984.0
56566,178566.5
56567,37895.0
56572,48544.0
56575,55085.0
56601,55174.0
56626,167342.5
56634,41226.0
56653,36652.0
56661,31753.0
56672,29781.5
56701,36531.0
56716,59031.5
56721,59936.0
56725,47009.0
56728,67945.0
56732,33796.0
56751,67575.0
56757,175025.5
56763,300000.0
57004,52848.0
57006,44247.0
57012,51345.0
57018,54313.0
57025,58491.0
57028,59654.0
57032,70954.0
57033,64459.5
57039,178874.5
57042,76027.0
57043,44757.0
57053,51144.0
57055,190873.5
57058,50777.0
57063,48766.0
57069,28622.5
57076,300000.0
57078,36374.0
57103,59797.0
57104,35475.5
57105,82766.0
57106,81068.0
57107,300000.0
57201,170235.0
57212,21157.0
57216,51403.5
57225,36661.0
57234,72974.0
57241,66594.0
57252,56064.0
57259,54477.5
57262,34765.5
57273,42266.0
57276,64641.0
57279,58412.0
57301,187867.0
57311,60227.0
57315,46400.0
57317,300000.0
57325,42901.0
57328,7282.0
57334,47192.0
57349,44988.0
57350,173279.5
57353,300000.0
57355,42753.0
57356,30209.0
57366,41376.0
57368,41829.0
57375,44393.0
57380,25509.0
57382,42608.0
57401,46703.0
57430,26082.0
57438,43222.0
57440,48010.0
57451,78352.0
57456,300000.0
57461,59762.0
57472,300000.0
57501,53142.0
57551,38944.0
57555,33330.0
57568,300000.0
57572,26150.0
57577,43165.0
57580,0.0
57601,41848.0
57623,45668.0
57626,43773.0
57632,38029.0
57641,36375.0
57642,35953.0
57656,41445.0
57701,46285.5
57717,34414.0
57719,54241.5
57720,51050.0
57730,44239.0
57754,63582.0
57764,35404.0
57783,32031.0
57785,38918.0
57790,300000.0
57793,32339.0
58012,72060.0
58032,57708.0
58048,73132.0
58051,59299.0
58053,35779.5
58054,52946.0
58060,52194.0
58072,42612.0
58075,48236.0
58078,34507.0
58081,80934.0
58102,30516.0
58103,300000.0
58201,68218.0
58203,46144.0
58204,300000.0
58210,57151.0
58218,52257.5
58231,8188.0
58233,48315.0
58237,42645.0
58254,173088.0
58265,47256.0
58276,54768.0
58278,85068.5
58301,44426.0
58316,300000.0
58318,49313.0
58324,59386.0
58329,43139.0
58330,23524.0
58341,35054.0
58344,57637.0
58352,158318.5
58356,62066.0
58357,39990.0
58367,37788.0
58368,41813.0
58381,39921.5
58402,47129.5
58433,54233.0
58436,79447.0
58442,27372.0
58456,44633.0
58463,48196.0
58472,60571.0
58492,300000.0
58501,51124.5
58503,177544.0
58504,45684.0
58530,69770.0
58533,44362.0
58540,47733.5
58545,57050.0
58554,57275.5
58563,55890.0
58568,43023.0
58572,81997.0
58581,300000.0
58601,76282.0
58602,300000.0
58623,61542.0
58639,56109.0
58643,22023.0
58646,46383.0
58647,55304.0
58655,69619.0
58701,43076.0
58703,169594.0
58704,38518.0
58730,54348.0
58733,61227.0
58736,31641.0
58740,67437.0
58746,57386.0
58752,57142.0
58762,29906.0
58763,59954.0
58770,67087.0
58782,45404.0
58788,62762.0
58801,203631.0
58849,198865.5
58854,71035.5
59011,50294.0
59014,46083.0
59015,43664.0
59030,47705.0
59034,41918.5
59041,34031.0
59044,40589.0
59047,51007.5
59054,18627.0
59061,60827.0
59068,42394.0
59074,39177.0
59088,31269.0
59101,52222.0
59106,63392.0
59201,48829.0
59215,45105.5
59226,36771.0
59230,50485.0
59248,47054.0
59250,300000.0
59259,44297.0
59270,68706.0
59301,39482.0
59314,300000.0
59323,88106.0
59327,45435.0
59330,60574.0
59347,26793.0
59403,30935.0
59410,34380.0
59417,22919.0
59420,52878.0
59421,56106.0
59425,69099.0
59436,59256.0
59457,52280.0
59468,60066.0
59474,49231.5
59482,300000.0
59485,83641.0
59501,159895.0
59521,21820.0
59526,24071.0
59527,30293.0
59601,66577.5
59620,61551.0
59633,52585.0
59635,55724.0
59645,40724.0
59701,27146.0
59711,38256.0
59714,60389.0
59715,300000.0
59722,42402.0
59725,29504.0
59735,30579.0
59741,184336.5
59752,52179.0
59758,35182.0
59759,50277.5
59760,300000.0
59771,62190.0
59801,32677.0
59808,52339.0
59821,55306.0
59823,54293.0
59825,52843.0
59828,20005.0
59840,37684.0
59843,44146.0
59847,55912.0
59860,49281.0
59864,51528.0
59866,26589.5
59868,39694.0
59870,37288.0
59874,35397.0
59901,52521.0
59911,56552.5
59912,57660.0
59923,24291.0
59925,61500.0
59937,46963.5
60002,80706.0
60004,197981.0
60005,92476.0
60007,50736.0
60008,65167.0
60010,158325.5
60013,125954.5
60014,63899.5
60015,171703.0
60016,53660.0
60018,56223.0
60021,184105.5
60022,188435.0
60025,72453.0
60030,91463.0
60031,300000.0
60033,58211.5
60035,111960.0
60040,64282.0
60041,76210.5
60042,79154.0
60045,176377.5
60046,68816.0
60047,126385.0
60048,57329.5
60050,300000.0
60051,300000.0
60053,300000.0
60056,108824.0
60060,96482.5
60061,51711.0
60062,125743.5
60064,40616.5
60067,122600.0
60068,300000.0
60069,148103.0
60070,300000.0
60072,93306.0
60073,55029.0
60074,300000.0
60076,93201.5
60077,60332.0
60085,46446.0
60087,35618.0
60088,0.0
60089,89855.5
60090,59880.5
60091,111196.0
60093,209201.0
60098,66042.0
60099,45612.0
60101,62241.0
60102,104450.5
60103,300000.0
60104,300000.0
60106,182811.0
60107,77501.0
60108,73019.0
60110,58358.0
60113,26084.0
60115,39483.0
60118,300000.0
60119,116096.5
60120,71669.0
60123,176397.0
60124,93677.0
60126,86028.0
60130,175651.5
60131,36331.0
60133,191065.0
60134,130734.0
60137,119299.0
60139,68338.0
60140,69934.0
60142,87295.0
60146,69884.0
60148,68369.5
60151,86893.0
60153,26903.0
60154,300000.0
60155,59028.0
60156,211444.5
60160,53950.0
60162,65400.0
60163,35043.0
60164,52037.0
60169,57508.0
60171,300000.0
60172,97129.0
60174,71938.5
60175,300000.0
60176,62081.0
60178,81556.0
60180,300000.0
60181,68173.0
60185,81807.0
60187,87555.0
60188,199679.0
60189,74194.5
60191,67559.0
60192,204869.0
60193,81760.0
60194,62292.0
60195,300000.0
